AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
CGK,Soekarno-Hatta International,-6.12583333,106.65777778
CGK,Soekarno-Hatta International,-6.12583333,106.65638889
CGK,Soekarno-Hatta International,-6.12,106.65666667
CGK,Soekarno Hatta,-6.12,106.65666667
CGM,Camiguin Airport,9.25444444,124.70805556
CGM,Camiguin Airport,9.25388889,124.70833333
CGM,Camiguin Airport,9.25388889,124.70861111
CGM,Camiguin Airport,9.25388889,124.70833333
CGM,Camiguin Airport,9.25388889,124.70861111
CGM,Camiguin Airport,9.25416667,124.70916667
CGN,Wahn,50.86583333,7.14194444
CGN,Cologne Bonn,50.86583333,7.14194444
CGN,Cologne Bonn,50.86583333,7.14194444
CGN,Koln Bonn,50.86583333,7.14277778
CGN,Koeln Bonn,50.86583333,7.14277778
CGN,Koln Bonn,50.86583333,7.14277778
CGN,Koeln Bonn,50.86583333,7.14277778
CGN,Koeln Bonn,50.86583333,7.13888889
CGO,Zhengzhou Airport,34.75,113.66666667
CGO,Xinzheng,34.51944444,113.84111111
CGO,Xinzheng,34.51833333,113.84
CGO,Xinzheng,34.51944444,113.84111111
CGO,Xinzheng,34.51833333,113.84
CGO,Xinzheng,34.52694444,113.84944444
CGP,Chittagong Airport,22.2575,91.82555556
CGQ,Dafangshen,43.90666667,125.1975
CGR,Campo Grande Air Base,-20.46333333,-54.6725
CGR,Campo Grande Airport,-20.46861111,-54.6725
CGR,Campo Grande International,-20.46861111,-54.6725
CGR,Campo Grande International,-20.47,-54.67388889
CGR,Campo Grande Airport,-20.46861111,-54.6725
CGR,Campo Grande International,-20.47,-54.67388889
CGS,College Park Airport,38.98055556,-76.92277778
CGS,College Park Airport,38.98055556,-76.92222222
CGU,Ciudad Guayana Metropolitan Area,8.28861111,-62.76027778
CGX,Meigs Field,41.85888889,-87.60833333
CGY,Cagayan de Oro,8.41611111,124.61055556
CGY,Cagayan de Oro,8.41555556,124.61111111
CGY,Cagayan de Oro Mil,8.41555556,124.61138889
CGY,Cagayan de Oro Mil,8.41527778,124.61111111
CGZ,Casa Grande Municipal,32.95472222,-111.76611111
CGZ,Casa Grande Municipal,32.955,-111.76694444
CHA,Lovell Field,35.03638889,-85.20361111
CHA,Lovell Field,35.03527778,-85.20361111
CHA,Lovell Field,35.03777778,-85.20194444
CHC,Christchurch International,-43.48833333,172.53333333
CHC,Christchurch International,-43.48888889,172.53222222
CHD,Chandler Municipal,33.26888889,-111.81111111
CHD,Chandler Municipal,33.26916667,-111.81111111
CHE,Caherciveen Reenroe,51.95,-10.21666667
CHF,R 813,35.1375,128.69777778
CHF,Jinhae,35.14055556,128.69694444
CHF,Jinhae,35.14055556,128.69611111
CHF,Jinhae,35.14055556,128.69694444
CHF,Jinhae,35.14055556,128.69611111
CHG,Chaoyang Airport,41.6,120.4
CHG,Chaoyang Airport,41.53833333,120.43444444
CHG,Chaoyang Airport,41.53861111,120.43416667
CHG,Chaoyang Airport,41.53833333,120.43444444
CHG,Chaoyang Airport,41.53861111,120.43416667
CHI,Chicago Metropolitan Area,41.87388889,-87.75555556
QCG,Challis Airport,44.51916667,-114.22
CHL,Challis Airport,44.52305556,-114.21666667
CHL,Challis Airport,44.52361111,-114.21805556
CHM,Chimbote Airport,-9.08333333,-78.6
CHM,Teniente Jaime A. de Montreuil Morales,-9.14972222,-78.52388889
CHM,Teniente Jaime A. de Montreuil Morales,-9.14972222,-78.52361111
CHM,Teniente Jaime A. de Montreuil Morales,-9.14972222,-78.52388889
CHM,Teniente Jaime A. de Montreuil Morales,-9.14972222,-78.52361111
CHO,Charlottesville Albemarle,38.14138889,-78.45305556
CHO,Charlottesville Albemarle,38.13861111,-78.45277778
CHO,Charlottesville Albemarle,38.13972222,-78.45222222
CHO,Charlottesville Albemarle,38.13861111,-78.45277778
CHO,Charlottesville Albemarle,38.13972222,-78.45222222
CHP,Circle Hot Springs Airport,65.48555556,-144.61083333
CHP,Circle Hot Springs Airport,65.48583333,-144.61166667
CHP,Circle Hot Springs Airport,65.48555556,-144.61083333
CHP,Circle Hot Springs Airport,65.48583333,-144.61166667
CHQ,Souda,35.5325,24.14833333
CHQ,Souda,35.53166667,24.14972222
CHQ,Souda,35.53138889,24.15111111
CHQ,Souda,35.53027778,24.15055556
CHR,Chateauroux Airport,46.81666667,1.7
CHS,Charleston International,32.89916667,-80.03888889
CHS,Charleston AFB/International,32.89861111,-80.04055556
CHT,Chatham Islands Airport,-43.81194444,-176.46555556
CHT,Chatham Islands Airport,-43.8125,-176.46833333
CHU,Chuathbaluk Airport,61.57194444,-159.245
CHU,Chuathbaluk Airport,61.57916667,-159.21555556
CHW,Jiuquan Airport,39.85,98.41666667
CHW,Jiuquan Airport,39.85972222,98.33833333
CHW,Jiayuguan,39.85972222,98.33833333
CHW,Jiuquan Airport,39.85972222,98.33833333
CHW,Jiayuguan,39.85972222,98.33833333
CHW,Jiuquan Airport,39.85972222,98.33833333
CHX,Changuinola 1,9.42611111,-82.56277778
CHZ,Chiloquin State,42.57638889,-121.87694444
CHZ,Chiloquin State,42.58305556,-121.87611111
CHZ,Chiloquin State,42.57944444,-121.87888889
CHZ,Chiloquin State,42.58305556,-121.87611111
CHZ,Chiloquin State,42.57944444,-121.87888889
CIA,Ciampino,41.79944444,12.59333333
CIA,Ciampino,41.79944444,12.595
CIA,Ciampino,41.79916667,12.595
CIB,Catalina,33.405,-118.41583333
CIC,Chico Municipal,39.79583333,-121.85666667
CIC,Chico Municipal,39.79527778,-121.85833333
CIC,Chico Regional,39.79527778,-121.85833333
CIC,Chico Regional,39.79527778,-121.85888889
CID,Cedar Rapids Municipal,41.88444444,-91.70611111
CID,The Eastern Iowa,41.88444444,-91.70611111
CID,The Eastern Iowa,41.88472222,-91.71083333
CIG,Craig-Moffat,40.49555556,-107.525
CIG,Craig-Moffat,40.49527778,-107.52166667
CIH,Changzhi Airport,36.18333333,113.1
CIJ,Cobija Airport,-11.02638889,-68.75277778
CIJ,Cobija Airport,-11.04083333,-68.78305556
CIJ,Cap Av Civ Anibal Arab Fadul International,-11.04083333,-68.78305556
CIJ,Cap Av Civ Anibal Arab Fadul,-11.04083333,-68.78305556
CIJ,Cap Av Civ Anibal Arab Fadul International,-11.04083333,-68.78305556
CIJ,Cap Av Civ Anibal Arab Fadul International,-11.04055556,-68.78305556
CIK,Chalkyitsik Airport,66.64805556,-143.72916667
CIK,Chalkyitsik Airport,66.645,-143.74
CIL,Council Airport,64.90805556,-163.73305556
CIL,Council Airport,64.89777778,-163.70333333
CIL,Council Airport,64.89666667,-163.70361111
CIL,Council Airport,64.89777778,-163.70333333
CIL,Council Airport,64.89666667,-163.70361111
CIN,Arthur N Neu,42.04722222,-94.79055556
CIN,Arthur N Neu,42.04611111,-94.78888889
CIN,Arthur N Neu,42.04666667,-94.78861111
CIN,Arthur N Neu,42.04611111,-94.78888889
CIN,Arthur N Neu,42.04666667,-94.78861111
CIP,Chipata Airport,-13.55694444,32.58722222
CIP,Chipata Airport,-13.55805556,32.58694444
CIP,Chipata Airport,-13.55777778,32.58694444
CIR,Cairo Regional,37.06111111,-89.21805556
CIR,Cairo Regional,37.06444444,-89.21972222
CIR,Cairo Regional,37.06416667,-89.21944444
CIR,Cairo Regional,37.06444444,-89.21972222
CIR,Cairo Regional,37.06416667,-89.21944444
INR,Kincheloe AFB,46.24222222,-84.46611111
CIU,Chippewa County International,46.24194444,-84.46611111
CIU,Chippewa County International,46.25083333,-84.4725
CIU,Chippewa County International,46.255,-84.47694444
CIV,Chomley Airport,55.24777778,-132.32361111
CIW,Canouan Airport,12.69916667,-61.3425
CIW,Canouan Airport,12.70083333,-61.345
CIX,Capt. Jose A. Quinones Gonzales International,-6.78972222,-79.83222222
CIX,Capt. Jose A. Quinones Gonzales International,-6.7875,-79.82805556
CIX,Cap FAP Jose A Quinones Gonzales International,-6.78916667,-79.82666667
CIX,Cap FAP Jose A Quinones Gonzales International,-6.7875,-79.82805556
CIY,Comiso Airport,36.99166667,14.60694444
CIY,Comiso Airport,36.99527778,14.60777778
CJA,Cajamarca Airport,-7.13333333,-78.5
CJA,Gen FAP Armando Revoredo Iglesias,-7.13916667,-78.48944444
CJB,Coimbatore Airport,11.02833333,77.04333333
CJB,Coimbatore Airport,11.03166667,77.04472222
CJB,Coimbatore International,11.03166667,77.04472222
CJB,Coimbatore Airport,11.03166667,77.04472222
CJB,Coimbatore International,11.03166667,77.04472222
CJC,El Loa,-22.48722222,-68.91666667
CJC,El Loa,-22.49833333,-68.90361111
CJC,El Loa,-22.5,-68.90305556
CJC,El Loa,-22.49833333,-68.90361111
CJC,El Loa,-22.5,-68.90305556
CJC,El Loa,-22.49833333,-68.90361111
CJC,El Loa,-22.5,-68.90305556
CJI,Crafton Island Airport,60.50277778,-147.94027778
CJL,Chitral Airport,35.88611111,71.79444444
CJL,Chitral Airport,35.88611111,71.8
CJS,Ciudad Juarez International,31.63722222,-106.42861111
CJS,Abraham Gonzalez International,31.63638889,-106.42861111
CJS,Ciudad Juarez International,31.63638889,-106.42861111
CJU,Jeju International,33.50555556,126.495
CJU,Jeju International,33.51222222,126.4925
CJW,Clay Center Municipal,39.38722222,-97.15722222
CKB,Benedum,39.29555556,-80.22944444
CKB,North Central West Virginia,39.29666667,-80.22805556
CKB,North Central West Virginia,39.29777778,-80.2275
CKB,North Central West Virginia,39.29666667,-80.22805556
CKB,North Central West Virginia,39.29777778,-80.2275
CKD,Crooked Creek Airport,61.88555556,-158.13722222
CKD,Crooked Creek Airport,61.86777778,-158.135
CKD,Crooked Creek Airport,61.87111111,-158.13805556
CKE,Pearce Field,38.93472222,-122.62222222
CKG,Jiangbei,29.71944444,106.64388889
CKG,Jiangbei,29.71972222,106.64361111
CKG,Jiangbei,29.725,106.65166667
CKG,Jiangbei,29.71944444,106.64388889
CKG,Jiangbei,29.725,106.65166667
CKG,Jiangbei,29.72638889,106.65694444
CKM,Fletcher Field,34.29972222,-90.51222222
CUN,Cancun International,21.04222222,-86.87361111
CKS,Carajas Airport,-6.11777778,-50.00361111
CKS,Carajas Airport,-6.11777778,-50.00333333
CKS,Carajas Airport,-6.11777778,-50.00361111
CKU,Cordova Municipal,60.5425,-145.72666667
CKU,Cordova Municipal,60.54388889,-145.72666667
CKU,Cordova Municipal,60.54361111,-145.72583333
CKU,Cordova Municipal,60.54388889,-145.72666667
CKU,Cordova Municipal,60.54361111,-145.72583333
CKV,Outlaw Field,36.62083333,-87.41444444
CKV,Outlaw Field,36.62194444,-87.415
CKX,Chicken Airport,64.06777778,-141.94916667
CKX,Chicken Airport,64.07138889,-141.95222222
CKX,Chicken Airport,64.06666667,-141.95138889
CKX,Chicken Airport,64.07138889,-141.95222222
CKX,Chicken Airport,64.06666667,-141.95138889
CKY,Conakry Airport,9.57638889,-13.61083333
CKY,Conakry Airport,9.57694444,-13.61194444
CKY,Ahmed Sekou Toure International,9.57694444,-13.61194444
CLA,Comilla Airport,23.4375,91.19222222
CLA,Comilla Airport,23.43611111,91.19
CLA,Comilla Airport,23.43722222,91.18972222
CLA,Comilla Airport,23.43611111,91.19
CLA,Comilla Airport,23.43722222,91.18972222
CLA,Cumilla,23.43722222,91.18972222
CLA,Comilla Airport,23.43722222,91.18972222
CLB,Castlebar Airport,53.84861111,-9.28027778
CLC,Clear Lake Metroport,29.55694444,-95.1375
CLD,Palomar,33.12861111,-117.27972222
CLD,McClellan-Palomar,33.12861111,-117.27972222
CLD,McClellan-Palomar,33.12833333,-117.28
CLE,Cleveland-Hopkins International,41.41083333,-81.84944444
CLE,Cleveland-Hopkins International,41.40944444,-81.855
CLE,Cleveland-Hopkins International,41.40944444,-81.85472222
CLE,Cleveland-Hopkins International,41.40944444,-81.855
CLE,Cleveland-Hopkins International,41.40944444,-81.85472222
CLE,Cleveland-Hopkins International,41.41027778,-81.85333333
CLF,Clear Mews,64.30166667,-149.11777778
CLG,Coalinga Municipal,36.16055556,-120.35944444
CLG,New Coalinga Municipal,36.16222222,-120.29472222
CLH,Coolah Airport,-31.775,149.60833333
CLH,Coolah Airport,-31.77333333,149.60944444
CLI,Clintonville Municipal,44.61305556,-88.73111111
CLI,Clintonville Municipal,44.61333333,-88.73083333
CLI,Clintonville Municipal,44.61305556,-88.73083333
CLI,Clintonville Municipal,44.61333333,-88.73083333
CLI,Clintonville Municipal,44.61305556,-88.73083333
CLJ,Cluj Airport,46.78333333,23.68333333
CLJ,Cluj-Napoca Airport,46.78333333,23.68333333
CLJ,Cluj-Napoca Airport,46.785,23.68611111
CLJ,Cluj-Napoca Airport,46.78722222,23.68388889
CLJ,Avram Iancu,46.78722222,23.68388889
CLJ,Cluj Napoca,46.785,23.68611111
CLJ,Avram Iancu,46.78722222,23.68388889
CLK,Clinton Municipal,35.53777778,-98.93166667
CLK,Clinton Regional,35.53833333,-98.93277778
CLL,Easterwood Field,30.58944444,-96.36444444
CLL,Easterwood Field,30.58861111,-96.36388889
CLL,Easterwood Field,30.58805556,-96.3625
CLL,Easterwood Field,30.58805556,-96.36083333
CLM,William R. Fairchild International,48.11888889,-123.49361111
CLM,William R. Fairchild International,48.12027778,-123.49972222
CLN,Carolina Airport,-7.33333333,-47.45
CLO,Alfonso Bonilla Aragon International,3.54611111,-76.385
CLO,Alfonso Bonilla Aragon International,3.54305556,-76.38166667
CLO,Alfonso Bonilla Aragon International,3.54305556,-76.37805556
CLO,Alfonso Bonilla Aragon International,3.54305556,-76.38166667
CLP,Clarks Point Airport,58.84305556,-158.54305556
CLP,Clarks Point Airport,58.83361111,-158.52944444
CLQ,Colima Airport,19.27694444,-103.5775
CLR,Cliff Hatfield Memorial,33.12972222,-115.52166667
CLR,Cliff Hatfield Memorial,33.13138889,-115.52138889
CLS,Chehalis Airport,46.67388889,-122.98111111
CLS,Chehalis Centralia,46.67388889,-122.98111111
CLS,Chehalis Centralia,46.67694444,-122.98277778
CLT,Douglas Municipal,35.21916667,-80.93583333
CLT,Charlotte Douglas International,35.21388889,-80.94305556
CLT,Charlotte Douglas International,35.21361111,-80.94916667
CLT,Charlotte Douglas International,35.21305556,-80.95111111
CLU,Columbus Municipal,39.26194444,-85.89638889
CLU,Columbus Municipal,39.26194444,-85.89638889
CLU,Columbus Municipal,39.2625,-85.89555556
CLY,Saint Catherine,42.52777778,8.79166667
CLY,Saint Catherine,42.53083333,8.79305556
CLY,Calvi Sainte Catherine,42.53083333,8.79305556
CLY,Saint Catherine,42.53083333,8.79305556
CLY,Calvi Sainte Catherine,42.53083333,8.79305556
CMA,Cunnamulla Airport,-28.03166667,145.62083333
CMA,Cunnamulla Airport,-28.03,145.62222222
CMA,Cunnamulla Airport,-28.03166667,145.62638889
CMB,Katunayak,7.175,79.88472222
CMB,Bandaranayake International,7.175,79.88472222
CMB,Bandaranaike International Colombo,7.18111111,79.88388889
CMD,Cootamundra Airport,-34.62833333,148.04333333
CMD,Cootamundra Airport,-34.62388889,148.02805556
CMD,Cootamundra Airport,-34.62333333,148.05305556
CMD,Cootamundra Airport,-34.62333333,148.03638889
CME,Ciudad del Carmen International,18.65,-91.8
CME,Ciudad del Carmen International,18.65361111,-91.79888889
CME,Ciudad del Carmen International,18.65194444,-91.79944444
CME,Ciudad del Carmen International,18.65361111,-91.79888889
CME,Ciudad del Carmen International,18.65194444,-91.79944444
CMF,Aix Les Bains,45.63888889,5.88166667
CMF,Aix Les Bains,45.63805556,5.88027778
CMF,Aix Les Bains,45.63916667,5.88
CMF,Chambery Aix Les Bains,45.63916667,5.88
CMF,Aix Les Bains,45.63805556,5.88027778
CMF,Chambery Aix Les Bains,45.63916667,5.88
CMF,Chambery Aix Les Bains,45.63805556,5.88027778
CMG,Corumba International,-19.01111111,-57.67222222
CMG,Corumba International,-19.01194444,-57.67305556
CMG,Corumba International,-19.01138889,-57.67083333
CMG,Corumba International,-19.01138889,-57.67055556
CMG,Corumba International,-19.01194444,-57.67305556
CMG,Corumba International,-19.01138889,-57.67055556
CMH,Port Columbus International,39.99111111,-82.87833333
CMH,Port Columbus International,39.99805556,-82.89194444
CMH,Port Columbus International,39.99694444,-82.89222222
CMH,John Glenn Columbus International,39.99694444,-82.89222222
CMH,Port Columbus International,39.99805556,-82.89194444
CMH,John Glenn Columbus International,39.99694444,-82.89222222
CMI,University of Illinois/Willard,40.03972222,-88.27972222
CMI,University of Illinois/Willard,40.03888889,-88.27777778
CMI,University of Illinois/Willard,40.03861111,-88.27666667
CMI,University of Illinois/Willard,40.03833333,-88.27666667
CMJ,Chi Mei Airport,23.21222222,119.41638889
CMM,Carmelita Airport,17.45833333,-90.05333333
CMN,Mohammed V International,33.36666667,-7.58666667
CMN,Mohammed V International,33.3675,-7.59
CMR,Houssen,48.10722222,7.35944444
CMR,Houssen,48.10972222,7.35888889
CMR,Colmar Houssen,48.10972222,7.35888889
CMR,Colmar Houssen,48.11027778,7.35916667
CMR,Houssen,48.10972222,7.35888889
CMR,Colmar Houssen,48.11027778,7.35916667
CMR,Colmar Houssen,48.10972222,7.35888889
CMT,Cameta Airport,-2.2425,-49.50694444
CMT,Cameta Airport,-2.24222222,-49.5075
CMT,Cameta Airport,-2.24694444,-49.56027778
CMT,Cameta Airport,-2.24222222,-49.5075
CMT,Cameta Airport,-2.24694444,-49.56027778
CMU,Chimbu,-6.02722222,144.97444444
CMU,Chimbu,-6.02388889,144.97083333
CMU,Chimbu,-6.02305556,144.97194444
CMU,Chimbu,-6.02388889,144.97083333
CMU,Chimbu,-6.02305556,144.97194444
CMU,Chimbu,-6.02388889,144.97083333
CMV,Coromandel Airport,-36.79333333,175.51666667
CMV,Coromandel Airport,-36.78944444,175.50722222
CMW,Ignacio Agramonte International,21.41861111,-77.84972222
CMW,Ignacio Agramonte International,21.42055556,-77.8475
CMW,Ignacio Agramonte International,21.42027778,-77.8475
CMW,Ignacio Agramonte International,21.42055556,-77.8475
CMW,Ignacio Agramonte International,21.42027778,-77.8475
CMX,Houghton County Memorial,47.16777778,-88.48638889
CMX,Houghton County Memorial,47.16833333,-88.48916667
CMX,Houghton County Memorial,47.16777778,-88.48638889
CMX,Houghton County Memorial,47.16833333,-88.48916667
CNA,Cananea Airport,31.00833333,-110.25361111
CNA,Cananea Airport,30.98305556,-110.27444444
CNB,Coonamble Airport,-30.98083333,148.37833333
CNB,Coonamble Airport,-30.98333333,148.37555556
CNB,Coonamble Airport,-30.98222222,148.37583333
CNC,Coconut Island Airport,-10.05,143.06666667
CNC,Coconut Island Airport,-10.05027778,143.07111111
CND,Rum Kogalniceanu,44.35,28.48333333
CNE,Fremont County,38.43055556,-105.10833333
CNE,Fremont County,38.42833333,-105.10611111
CNE,Fremont County,38.42861111,-105.10694444
CNE,Fremont County,38.42833333,-105.10694444
CNE,Fremont County,38.42833333,-105.10611111
CNE,Fremont County,38.42861111,-105.10694444
CNE,Fremont County,38.42833333,-105.10611111
CNE,Fremont County,38.42861111,-105.10694444
CNF,Tancredo Neves International,-19.63361111,-43.96888889
CNF,Tancredo Neves International,-19.63583333,-43.96694444
CNK,Blosser Municipal,39.5425,-97.65166667
CNK,Blosser Municipal,39.54916667,-97.65222222
CNK,Blosser Municipal,39.55,-97.65222222
CNK,Blosser Municipal,39.55,-97.65194444
CNL,Sindal Airport,57.50361111,10.22944444
CNM,Cavern City Air Terminal,32.33722222,-104.26277778
CNM,Cavern City Air Terminal,32.3375,-104.26333333
CNO,Chino Airport,33.97083333,-117.64138889
CNO,Chino Airport,33.97472222,-117.63638889
CNQ,Corrientes Airport,-27.44972222,-58.76222222
CNQ,Corrientes Airport,-27.44555556,-58.76194444
CNQ,Corrientes Airport,-27.445,-58.76166667
CNQ,Corrientes Airport,-27.44555556,-58.76194444
CNQ,Corrientes Airport,-27.445,-58.76166667
CNQ,Corrientes Airport,-27.445,-58.75666667
CNR,Chanaral Airport,-26.32916667,-70.60416667
CNR,Chanaral Airport,-26.3325,-70.60722222
CNS,Cairns International,-16.88333333,145.75166667
CNS,Cairns International,-16.88583333,145.75527778
CNS,Cairns International,-16.87916667,145.74972222
CNS,Cairns International,-16.87916667,145.74944444
CNW,TSTC Waco,31.63666667,-97.07222222
CNW,TSTC Waco,31.63777778,-97.07416667
CNW,Heart of Texas Industrial,31.63777778,-97.07416667
CNW,TSTC Waco,31.63777778,-97.07416667
CNX,Chiang Mai International,18.77194444,98.96833333
CNX,Chiang Mai International,18.76833333,98.96277778
CNY,Canyonlands Field,38.75944444,-109.74611111
CNY,Canyonlands Field,38.755,-109.75472222
CNY,Canyonlands Field,38.75777778,-109.75333333
CNY,Canyonlands Field,38.7575,-109.75361111
CNY,Canyonlands Regional,38.7575,-109.75333333
CNY,Canyonlands Regional,38.76388889,-109.74555556
CO3,Marina Municipal,36.68194444,-121.76222222
CO3,Marina Municipal,36.68166667,-121.76166667
CO3,Marina Municipal,36.68138889,-121.76166667
CO4,Tolemaida AB,4.24472222,-74.64972222
CO4,Tolemaida AB,4.24472222,-74.65
CO4,Tolemaida AB,4.24472222,-74.64972222
COA,Columbia Airport,38.03055556,-120.41444444
COC,Comodoro Pierrestegui,-31.29722222,-57.99638889
COC,Comodoro Pierrestegui,-31.29694444,-57.99666667
COC,Comodoro Pierrestegui,-31.29777778,-57.99722222
COD,Yellowstone Regional,44.51583333,-109.0275
COD,Yellowstone Regional,44.52027778,-109.02388889
COE,Coeur d'Alene - Pappy Boyington Field,47.775,-116.81777778
COE,Coeur d'Alene - Pappy Boyington Field,47.77444444,-116.81944444
COF,Patrick AFB,28.23916667,-80.60777778
COF,Patrick AFB,28.235,-80.61
COF,Patrick AFB,28.235,-80.61027778
COF,Patrick AFB,28.235,-80.61
COF,Patrick Sfb,28.235,-80.61
COF,Patrick Sfb,28.23944444,-80.6075
COG,Mandinga,5.07916667,-76.66333333
COH,Cooch Behar Airport,26.33111111,89.47194444
COH,Cooch Behar Airport,26.33055556,89.46722222
