id,code,dispName,lat,long
15681,VZF,Afognak Straits Airport,58.0,-152.81666667
15682,VZG,Moffet Bay Airport,55.42833333,-162.63
15683,VZH,Mineola Wisener Field,32.67666667,-95.51083333
15684,VZI,Brundidge Municipal,31.73333333,-85.80472222
15685,VZJ,Payette Municipal,44.09388889,-116.91138889
15687,VZL,Los Alamitos AAF,33.79,-118.05138889
15688,VZM,Jensens Strip Airport,57.95,-157.05
15689,VZN,Wildman Creek Airport,56.25,-159.91666667
15690,VZO,Stepovak Airport,55.83333333,-159.86666667
15692,VZQ,Puale Bay Airport,57.73333333,-155.63333333
15693,VZR,Katmai Bay Airport,58.0,-154.96666667
15694,VZS,Kashvik Bay Airport,57.96666667,-155.13333333
15695,VZT,Cinder Mountain Airport,57.05833333,-157.8
15696,VZU,Hagemeister Island Airport,58.75,-160.83333333
15697,VZV,Cape Peirce Airport,58.55277778,-161.76861111
15698,VZW,Cape Greig Airport,57.71666667,-157.71666667
15700,VZY,Katmai Lodge Airport,59.07,-156.04833333
15701,VZZ,South St. Paul Municipal-Richard E. Fleming Field,44.85722222,-93.03277778
15703,WA2,Mansfield Airport,47.80944444,-119.63694444
15704,WA3,Bayview Farms,48.52083333,-122.46527778
15705,WA4,Isaacson,47.65916667,-117.68166667
15706,WA5,Methow Valley State,48.425,-120.14583333
15707,WA6,Stehekin Seaplane Landing,48.3,-120.65
15708,WA7,Chelan Seaplane Landing,47.83333333,-120.03333333
15709,WAA,Wales Airport,65.6225,-168.095
15713,WAL,Wallops Flight Facility,37.94027778,-75.46638889
15714,WAR,Warsaw Municipal,41.27472222,-85.84
15715,WAS,Washington DC Metropolitan Area,38.88333333,-77.03333333
15721,WBB,Stebbins Airport,63.51583333,-162.27805556
15722,WBH,Commerce/Montebello Heliport,34.01666667,-118.13333333
15724,WBN,Woburn Airport,42.39722222,-71.15277778
15725,WBQ,Beaver Airport,66.36222222,-147.40638889
15726,WBR,Roben-Hood,43.72277778,-85.50416667
15727,WBS,Bennettsville Airport,34.62194444,-79.7325
15728,WBY,Downtown Airport,34.0525,-118.25944444
15730,WCL,Whalers Cove Lodge Airport,57.46666667,-134.56666667
15731,WCR,Chandalar Lake,67.50444444,-148.48333333
15732,WDB,Wide Bay Airport,57.37138889,-156.4125
15734,WDG,Enid Woodring Regional,36.37666667,-97.78805556
15736,WA8,Waldron Airstrip,48.71166667,-123.01833333
15737,WDR,Barrow County,33.98277778,-83.66722222
15741,WFB,Ketchikan Waterfront Seaplane Base,55.35805556,-131.66833333
15749,WGO,Winchester Regional,39.14361111,-78.14444444
15751,WFK,Northern Aroostook Regional,47.28555556,-68.31277778
15754,WHD,Hyder Seaplane Base,55.90361111,-130.005
15758,WHR,Vail/Avon,39.61666667,-106.38388889
15759,WHT,Wharton Regional,29.25416667,-96.15444444
15760,WI1,Black River Falls Area,44.25083333,-90.85527778
15761,WI2,Price County,45.70888889,-90.4025
15762,WIB,Wilbur Airport,47.75333333,-118.745
15769,WJF,General William J. Fox Airfield,34.74111111,-118.21861111
15774,WKK,Aleknagik New,59.2825,-158.61777778
15775,WKL,Waikoloa Heliport,19.91361111,-155.86388889
15779,WKV,Penns Landing Seaplane Base,39.96527778,-75.1375
15781,WLB,Labouchere Bay Airport,56.28333333,-133.65
15782,WLD,Strother Field,37.16861111,-97.0375
15785,WLK,Selawik Airport,66.60027778,-159.98583333
15786,WLM,Waltham Hospital Heliport,42.3675,-71.23472222
15789,WLW,Willows Glenn County,39.51583333,-122.21722222
15791,WMC,Winnemucca Municipal,40.89666667,-117.80583333
15792,WMH,Baxter County,36.36888889,-92.47055556
15793,WMK,Meyers Chuck Seaplane Base,55.74,-132.25333333
15794,WMO,White Mountain Airport,64.68916667,-163.41277778
15798,WNA,Napakiak Airport,60.69027778,-161.97861111
15805,WOD,Wood River Airport,59.06666667,-134.75
15807,WOW,Willow Airport,61.75416667,-150.05166667
15813,WQA,Ovid Airport,42.65472222,-76.79638889
15814,WQB,Mandan Regional Lawler Field,46.76805556,-100.89444444
15815,WQC,Ravalli County,46.25722222,-114.12388889
15816,WQD,Tulelake Municipal,41.89055556,-121.36055556
15817,WQE,Dinsmore Airport,40.49194444,-123.59833333
15818,WQF,Rigby Airport,43.64277778,-111.92916667
15819,WQG,Hesperia Airport,34.37694444,-117.31611111
15820,WQH,Butte Valley,41.88722222,-121.97555556
15821,WQI,Connell City,46.66138889,-118.83055556
15822,WQJ,Peard Bay Airport,70.8,-158.33333333
15823,WQK,Broadwater County,46.33111111,-111.4825
15824,WQL,Bluff Airport,64.59055556,-163.77527778
15825,CWF,Chennault International,30.21055556,-93.14305556
15826,WQN,Taylor County,37.35833333,-85.30944444
15827,WQO,Rosamond Skypark,34.87055556,-118.20555556
15828,WQP,Oceano County,35.10166667,-120.62222222
15829,WQQ,Custer State Park,43.725,-103.35
15830,WQR,Tibbetts,58.73416667,-157.00722222
15831,WQS,Poplar Municipal,48.13444444,-105.16222222
15832,WQT,Bridger Municipal,45.29166667,-108.92583333
15833,WQU,Portales Municipal,34.14555556,-103.41027778
15835,WQW,David River Airport,55.91444444,-161.6375
15836,WQX,Kiavak Airport,57.01666667,-153.66666667
15837,WQY,Port Wakefield Airport,58.05277778,-153.05
15838,WQZ,Chignik Lake Airport,56.25555556,-158.77777778
15839,WRB,Robins AFB,32.64027778,-83.59194444
15841,WRG,Wrangell Airport,56.48444444,-132.36972222
15842,WRI,McGuire Field,40.01555556,-74.59166667
15843,WRL,Worland Municipal,43.96277778,-107.95055556
15846,WSB,Steamboat Bay Airport,55.51666667,-133.63333333
15847,WSG,Washington County,40.13638889,-80.29027778
15848,WSH,Brookhaven,40.82194444,-72.86694444
15849,WSI,Wasilla Airport,61.58416667,-149.45666667
15850,WSJ,San Juan Airport,57.73111111,-153.31833333
15852,WSM,Wiseman Airport,67.405,-150.12083333
15853,WSN,South Naknek 2,58.70194444,-157.0025
15855,WST,Westerly State,41.34972222,-71.80333333
15856,WSX,Westsound Airport,48.66666667,-122.88333333
15859,WTC,World Trade Center Heliport,40.7125,-74.015
15861,WTK,Noatak Airport,67.56111111,-162.98055556
15862,WTL,Tuntutuliak Airport,60.35111111,-162.65472222
15864,WTR,Whiteriver Airport,33.81055556,-109.98583333
15866,WTT,Whittier Airport,60.77722222,-148.72166667
15869,WUJ,Duchesne Municipal,40.19361111,-110.3825
15870,WUQ,Avco,47.00555556,-124.15833333
15873,WV1,Mcs-Pad Heliport,38.29444444,-81.56555556
15874,WVA,Washington-Virginia,38.83333333,-77.11666667
15877,WVI,Watsonville Municipal,36.93583333,-121.78972222
15879,WVL,Waterville Regional,44.53333333,-69.67555556
15881,WWA,Wasilla Airport,61.57194444,-149.53944444
15882,WWD,Cape May County,39.00833333,-74.90861111
15885,WWP,Whale Pass Airport,56.11666667,-133.11666667
15886,WWR,West Woodward,36.43805556,-99.52277778
15887,WWT,Mertarvik,60.81027778,-164.49944444
15892,WY1,Ralph Wenz Field,42.7975,-109.81111111
15894,WYB,Yes Bay Lodge Seaplane Base,55.91611111,-131.80111111
15897,WYS,Yellowstone,44.68833333,-111.11777778
15907,XES,Americana,42.61444444,-88.39
15915,XMD,Madison Municipal,44.01638889,-97.08555556
15919,XNA,Northwest Arkansas National,36.28166667,-94.30777778
15927,XRS,Reston Airport,38.96194444,-77.35805556
15930,XSD,Tonopah Test Range,37.79888889,-116.78083333
15931,XSM,St. Mary's County Regional,38.31583333,-76.55222222
15934,A8K,Granite Point Ndb,60.96166667,-151.33166667
15936,XWC,Yantarni Bay Airport,56.88333333,-156.56666667
15938,XWE,Copalis State,47.14472222,-124.18916667
15939,XWF,Jerome County,42.72666667,-114.45666667
15941,XWH,Aztec Municipal,36.83694444,-108.02861111
15943,XWJ,Dexter Regional,45.00444444,-69.2375
15944,XWK,Port Orchard Airport,47.43222222,-122.66777778
15945,XWL,McCarley Field,43.20916667,-112.34972222
15947,XWN,William P Gwinn,26.90805556,-80.32833333
15948,XWO,Kimball Municipal/Robert E. Arraj Field,41.18805556,-103.6775
15952,XWS,Oliktok LRRS,70.49972222,-149.87944444
15953,XWT,Nushagak Bay Airport,57.45,-158.0
15954,XWU,Perry County,32.55833333,-87.30972222
15956,XWW,Teton Peaks,43.74277778,-111.09666667
15963,XXD,Smiley Johnson Municipal/Bass Field,34.91138889,-100.86944444
15964,XXE,Lakewood Airport,40.06694444,-74.1775
15966,XXG,Arthur D. Little Heliport,42.5,-71.11777778
15971,XXN,Ells Field-Willits Municipal,39.45138889,-123.37222222
15972,XXO,General Dick Stout Field,37.14027778,-113.30611111
15973,XXP,Lampson Field,38.99055556,-122.90083333
15975,XXR,Mariposa-Yosemite,37.51083333,-120.03944444
15976,XXS,Hobby Field,43.93083333,-123.00666667
15977,XXT,Polson Airport,47.69555556,-114.18527778
15978,XXU,Ashland Municipal-Sumner Parker Field,42.19027778,-122.66055556
15979,XXV,Decatur Shores,48.49972222,-122.81388889
15980,LCQ,Lake City Gateway,30.18194444,-82.57694444
15981,XXX,Mena Intermountain Municipal,34.54555556,-94.2025
15982,XXY,Rohnerville,40.55388889,-124.13277778
15983,XXZ,Black Rock,35.08333333,-108.79166667
15991,YAK,Yakutat Airport,59.50888889,-139.65972222
16091,YIP,Willow Run,42.24444444,-83.52
16101,YKM,Yakima Air Terminal/McAllister Field,46.56805556,-120.54416667
16102,YKN,Chan Gurney Municipal,42.91666667,-97.38583333
16133,YNG,Youngstown-Warren Regional,41.26138889,-80.68083333
16218,YUM,Yuma MCAS/Yuma International,32.65666667,-114.60611111
16292,ZBX,John the Diver,36.65166667,-93.34583333
16311,ZNC,Nyac Airport,60.98111111,-159.99388889
16335,ZXB,Double Eagle II,35.145,-106.79527778
16336,ZXC,Ward Field,41.84555556,-123.98472222
16339,ZXF,Illinois Creek Airport,64.11666667,-157.35
16340,ZXH,Chomondely Sound Airport,55.23916667,-132.11416667
16341,ZXI,Coal Bay Airport,55.50055556,-132.4875
16342,ZXJ,Happy Harbour Airport,55.48833333,-132.33333333
16343,ZXK,Lancaster Cove Airport,55.21666667,-132.08638889
16344,ZXL,Reid Cove Airport,55.2,-132.23833333
16345,ZXM,Saltery Cove Airport,55.40861111,-132.32916667
16346,ZXN,Clover Bay Airport,55.29888889,-132.145
16347,ZXO,El Capitan Peak,56.18416667,-133.31055556
16348,ZXP,Salmon Bay Lake Airport,56.23722222,-133.18888889
16352,ZXT,Cloverdale Municipal,38.77638889,-122.9925
16353,ZXU,Quonset State,41.59722222,-71.41222222
16354,ZXV,Nappanee Municipal,41.44611111,-85.93611111
16355,ZXW,Paradise Skypark,39.71055556,-121.61638889
16356,ZXX,Vista Field,46.21861111,-119.21
16357,ZXY,Blake Field,38.78555556,-108.06194444
16358,ZXZ,Waterville Airport,47.65611111,-120.05638889
16361,ZZV,Zanesville Municipal,39.94444444,-81.89222222
16363,FHB,Fernandina Beach Municipal,30.61194444,-81.46111111
16390,BVU,Beluga Airport,61.17277778,-151.04277778
16392,KMC,McCord Seaplane Base,57.13333333,-153.2
16396,NEU,Nellie Juan Airport,60.55,-148.16666667
16404,VZL,Peter Pan Seafoods,58.73333333,-156.95
16409,SAW,K. I. Sawyer AFB,46.35361111,-87.39527778
16412,TX8,City of Slaton Larry T Neal Meml,33.48527778,-101.66166667
16414,MS2,Picayune Municipal,30.4875,-89.65111111
16419,UOS,Franklin County,35.20527778,-85.89805556
16422,GUF,Gulf Shores International Jack Edwards Field,30.29027778,-87.67694444
16423,AL4,South Alabama Regional at Bill Benton Field,31.30833333,-86.39222222
16424,MI4,Frankfort Dow Memorial Field,44.62527778,-86.20083333
16425,NY4,Potsdam Municipal Damon Field,44.67666667,-74.94833333
16426,ADT,Ada Regional,34.80416667,-96.67111111
16427,WNC,Naukati Bay Seaplane Base,55.84972222,-133.22777778
16428,L41,Marble Canyon Airport,36.81083333,-111.64444444
16429,6B0,Middlebury State,43.98638889,-73.09555556
16431,U36,Aberdeen Municipal,42.92111111,-112.88083333
16438,LIA,Lima Airport,40.7625,-84.17916667
16440,AUS,Robert Mueller Municipal,30.29805556,-97.70138889
16441,CT1,Robertson Field,41.68944444,-72.86472222
16442,NY5,Sky Acres,41.7075,-73.73805556
16445,ID1,Driggs-Reed Memorial,43.74277778,-111.09666667
16449,PGR,Kirk Field,36.06388889,-90.50916667
16451,AZ4,Sheepy Hollow Ranch,33.7875,-113.6425
16453,SD2,Gregory Municipal Flynn Field,43.22166667,-99.40333333
16454,VGC,Hamilton Municipal,42.84333333,-75.56111111
16455,AL5,Demopolis Regional,32.46388889,-87.95416667
16459,S24,Sandusky County Regional,41.29583333,-83.03722222
16463,MD1,Freeway,38.94138889,-76.7725
16468,MS3,Philadelphia Municipal,32.79916667,-89.12611111
16469,MN4,Wadena Municipal,46.4475,-95.21138889
16470,OH8,Bluffton Airport,40.88555556,-83.86861111
16472,AA7,Independence Creek Airport,65.67361111,-162.46416667
16473,BEC,Beech Factory,37.69388889,-97.215
16474,GA4,Jackson County,34.17611111,-83.56166667
16479,MA2,Turners Falls,42.59166667,-72.52305556
16487,MA3,Taunton Municipal King Field,41.87416667,-71.01527778
16489,AK1,Kelly Creek Airstrip,65.77277778,-165.89027778
16490,AK2,Bear Fish Camp Airport,60.71027778,-151.72111111
16491,PNN,Princeton Municipal,45.20055556,-67.56444444
16495,CT2,Simsbury Airport,41.93277778,-72.77694444
16496,WV2,Logan County,37.85555556,-81.91583333
16497,AL6,H. L. Sonny Callahan,30.46055556,-87.87694444
16498,NY7,Skaneateles Aero Drome,42.91388889,-76.44083333
16499,NY6,Fulton County,42.99805556,-74.32944444
16500,MN5,Red Wing Regional,44.58944444,-92.485
16501,MPE,Griswold,41.27111111,-72.54972222
16502,NC6,Henderson Oxford,36.36111111,-78.52972222
16503,ME2,Islesboro Airport,44.3025,-68.91055556
16504,PA3,Cherry Ridge,41.51555556,-75.25166667
16505,AK3,Gold King Creek,64.19805556,-147.92861111
16508,AK4,Squaw Lake Airport,67.58055556,-148.16472222
16509,TN9,Gatlinburg-Pigeon Forge,35.85777778,-83.52861111
16510,NC7,Michael J. Smith Field,34.73388889,-76.66027778
16511,IN3,Indianapolis Metro,39.93527778,-86.045
16512,NY8,Mattituck Airport,40.98694444,-72.51916667
16515,WA9,Anderson Field,48.10472222,-119.72
16517,CA6,Chemehuevi Valley Airport,34.52888889,-114.43194444
16519,PA4,Carlisle Airport,40.18777778,-77.17416667
16520,DE2,Summit,39.52027778,-75.72055556
16521,BPI,Miley Memorial Field,42.58222222,-110.10888889
16524,PGC,Grant County,38.995,-79.14583333
16525,PA5,Brandywine Regional,39.99,-75.58194444
16526,MA4,Marshfield Municipal George Harlow Field,42.0975,-70.67305556
16527,MVC,Monroe County Aeroplex,31.45805556,-87.35111111
16528,VA5,Hanover County Municipal,37.70888889,-77.43666667
16532,OH9,Medina Municipal,41.13138889,-81.765
16534,FL6,Airglades,26.73527778,-81.05111111
16536,TOI,Troy Municipal at N Kenneth Campbell Field,31.86194444,-86.01194444
16537,LA1,Natchitoches Regional,31.73583333,-93.09916667
16538,CTZ,Clinton Sampson County,34.975,-78.36555556
16539,IN4,Eagle Creek Airpark,39.83083333,-86.29444444
16540,ME3,Belfast Municipal,44.40944444,-69.01194444
16541,OBE,Okeechobee County,27.26666667,-80.85027778
16542,RBW,Lowcountry Regional,32.92111111,-80.64055556
16543,MA5,Northampton Airport,42.32805556,-72.61111111
16547,IA4,Pella Municipal,41.40111111,-92.94583333
16548,NH1,Hampton Airfield,42.96138889,-70.83027778
16549,TX9,Winters Municipal,31.94722222,-99.98583333
16552,NC8,Burlington Alamance Regional,36.04972222,-79.47305556
16553,ME4,Oxford County Regional,44.1575,-70.48138889
16555,JWY,Mid Way Regional,32.45833333,-96.9125
16558,LA2,Hammond Northshore Regional,30.52277778,-90.41916667
16560,OR4,Bend Municipal,44.09444444,-121.20027778
16561,AZ5,Springerville Municipal,34.12944444,-109.31083333
16563,OEO,L O Simenstad Municipal,45.30944444,-92.69
16566,NV2,Jean Airport,35.76833333,-115.32972222
16567,7AK,Akun Airport,54.14472222,-165.60416667
16568,NJ4,Ocean City Municipal,39.26361111,-74.6075
16569,NY9,Hornell Municipal,42.38222222,-77.68222222
16571,1NY,Penn Yan Yates County,42.63694444,-77.05277778
16572,NV3,Searchlight Airport,35.44444444,-114.90944444
16573,BBW,Broken Bow Municipal Keith Glaze Field,41.43638889,-99.64222222
16577,SC4,Berkeley County,33.18472222,-80.03694444
16580,AK5,Qugruc Airport,70.37027778,-150.42111111
16581,AK6,Gold King 2 Airport,64.07138889,-148.0
16582,GA5,Thomson McDuffie County,33.52972222,-82.51694444
16583,SC5,Summerville Airport,33.06222222,-80.28083333
16584,AK7,Hunter Creek Mine,65.47722222,-150.05083333
16585,NJ5,Sussex Airport,41.20027778,-74.62305556
16588,VT1,Deerfield Valley Regional,42.92722222,-72.86555556
16589,MN6,Hallock Municipal,48.75277778,-96.94305556
16594,CT3,Windham,41.74416667,-72.18027778
16598,CA7,Tracy Municipal,37.68888889,-121.44166667
16603,DHB,Deer Harbor Marina,48.62083333,-123.00305556
16621,AK8,Zips Airport,60.43333333,-151.48333333
16624,VT2,Warren Sugarbush,44.1175,-72.82694444
16625,NJ6,Flying W,39.93416667,-74.80722222
16627,ME5,Bethel Regional,44.42527778,-70.81
16628,WI3,Ephraim Gibraltar,45.13555556,-87.18805556
16630,AK9,Tolstoi Bay Airport,55.73333333,-132.43333333
16633,ME6,Cole Dyke,44.50055556,-71.87833333
16634,MQI,Quincy Airport,42.25,-71.0
16635,NM1,Alexander Municipal,34.645,-106.83361111
16639,AZ6,Gila Bend Municipal,32.96027778,-112.67361111
16640,NC9,Richmond County,34.89138889,-79.75972222
16643,PA6,Pittsburgh Northeast,40.60361111,-79.82611111
16644,CT4,Candlelight Farms,41.56916667,-73.46194444
16647,FAQ,Fitiuta,-14.21611111,-169.42361111
16651,WA1,Camp Orkila Seaplane Base,48.68555556,-122.93472222
16654,WA3,Shaw Islands Water Aerodrome,48.58527778,-123.00861111
16656,CT5,Danielson Airport,41.81972222,-71.90083333
16658,GLE,Gainesville Municipal,33.65222222,-97.19722222
16659,KIP,Kickapoo Downtown,33.86055556,-98.49027778
16661,NE3,York Municipal,40.89638889,-97.62416667
16662,AA2,Icicle Seafoods,58.70944444,-157.07138889
16663,IN6,Clark Regional,38.36666667,-85.73805556
16665,BBD,Curtis Field,31.17916667,-99.32388889
16666,DE3,Delware Airpark,39.21833333,-75.59666667
16668,A1K,Point Thomson Airstrip,70.13611111,-146.29
16669,AL7,Walker County Bevill Field,33.90194444,-87.31388889
16672,PA7,New Garden,39.83055556,-75.76972222
16673,GA6,Cherokee County Regional,34.31222222,-84.42222222
16678,WHP,Whiteman,34.25944444,-118.41333333
16679,MRF,Marfa Municipal,30.37111111,-104.0175
16680,N1Y,Canandaigua Airport,42.90888889,-77.32527778
16681,CT6,Goodspeed,41.44555556,-72.45555556
16682,GTY,Gettysburg Regional,39.84138889,-77.27472222
16683,MI6,Dowagiac Municipal,41.99305556,-86.12833333
16684,PA8,Perkiomen Valley,40.20416667,-75.43027778
16688,GA0,Heart of Georgia Regional,32.21638889,-83.12861111
16689,PA9,Rock,40.64222222,-79.85611111
16692,MT2,Three Forks Airport,45.87805556,-111.56944444
16694,T2X,Hereford Municipal,34.86083333,-102.32583333
16695,TN5,Lafayette Municipal,36.52,-86.05805556
16696,A3K,Smith Bay Airport,70.76583333,-154.23083333
16697,VA6,Smith Mountain Lake,37.10777778,-79.5925
16698,A4K,Dune Lake Airport,64.42138889,-149.89444444
16699,JCT,Kimble County,30.51111111,-99.76277778
16700,C1A,Del Mar Farms,37.54638889,-121.15861111
16702,T3X,El Coyote Ranch,26.85833333,-98.22166667
16704,NY3,Ledgedale Airpark,43.18111111,-77.91555556
16706,T4X,Austin Executive Airpark,30.41361111,-97.665
16709,T5X,Castroville Municipal,29.3425,-98.85111111
16710,MD2,Maryland,38.59694444,-77.0725
16711,NV4,Reno Stead,39.66805556,-119.87638889
16715,N2Y,Finger Lakes Regional,42.88305556,-76.78222222
16719,N2C,Charlotte Monroe Executive,35.0175,-80.62194444
16720,A6K,Van Curlers Sandbar,65.04472222,-145.42305556
16721,VA7,Bridgewater Air Park,38.36527778,-78.95888889
16722,O1H,Holmes County,40.53666667,-81.95583333
16723,A7K,Nakochna Airport,62.03611111,-151.45222222
16724,N3Y,Ticonderoga Municipal,43.87722222,-73.41305556
16725,NV5,Black Rock City,40.76194444,-119.21083333
16727,NJ7,Old Bridge,40.33,-74.34666667
16728,N3C,Macon County,35.22222222,-83.42
16729,O2H,Knox County,40.32888889,-82.52611111
16730,NH2,Gorham Airport,44.39361111,-71.19805556
16731,NH3,Dean Memorial,44.08027778,-72.00777778
16736,ME7,Stonington Municipal,44.17333333,-68.68027778
16737,AL8,Scottsboro Municipal Word Field,34.68861111,-86.00583333
16738,AR3,Bentonville Municipal Louise M Thaden Field,36.345,-94.21972222
16739,O3H,Bolton Field,39.90111111,-83.13694444
16740,O4H,Delaware Municipal Jim Moore Field,40.27944444,-83.11333333
16741,T1N,Robert Sibley,35.20305556,-88.49833333
16742,IN7,Indy South Greenwood,39.6275,-86.08805556
16743,MS4,Panola County,34.36361111,-89.89277778
16744,IL2,Effingham County Regional,39.07055556,-88.53361111
16745,T6X,Houston Executive,29.805,-95.89777778
16746,GNT,Grants Milan Municipal,35.16722222,-107.90194444
16748,DYL,Doylestown Airport,40.33305556,-75.12222222
16749,T7X,Wildcat Canyon,31.67861111,-97.3625
16750,N4C,Raleigh Exec Jetport at Sanford Lee County,35.5825,-79.10138889
16751,FL7,Coral Creek,26.85361111,-82.2525
16754,N5C,Columbus County Regional,34.27277778,-78.715
16755,T8X,McKinney National,33.17694444,-96.58888889
16758,BWC,Brawley Municipal,32.99305556,-115.51722222
16760,BFG,Bullfrog Basin,37.54583333,-110.71333333
16761,O5H,Wood County,41.39111111,-83.63027778
16762,LA3,Port of South Louisiana Executive,30.0875,-90.58277778
16764,FME,Tipton,39.08527778,-76.75944444
16765,LNR,Tri County Regional,43.21194444,-90.17972222
16767,APH,Mary Walker Lz,38.06888889,-77.31888889
16769,N6C,Siler City Municipal,35.70416667,-79.50416667
16770,CO1,Monte Vista Municipal,37.52861111,-106.04583333
16771,RNH,New Richmond Regional,45.14777778,-92.53916667
16774,VA8,Richmond Executive Chesterfield County,37.40638889,-77.52472222
16775,MO3,Richland Municipal,37.875,-92.40805556
16776,T2N,Cleveland Regional Jetport,35.21222222,-84.79916667
16777,P1A,Nemacolin,39.8075,-79.5475
16778,WI4,Middleton Municipal Morey Field,43.11444444,-89.53166667
16780,O6H,Ashland County,40.90305556,-82.25555556
16783,GA7,Greene County Regional,33.59805556,-83.13833333
16784,KY6,Mayfield Graves County,36.76972222,-88.58472222
16785,T9X,Dimmit County,28.52222222,-99.82361111
16787,RNM,Ramona Airport,33.03916667,-116.91527778
16788,OPN,Thomaston Upson County,32.955,-84.26416667
16789,VHN,Culberson County,31.05777778,-104.78388889
16790,AL9,Merkel Field Sylacauga Municipal,33.17194444,-86.30555556
16791,TRL,Terrell Municipal,32.70861111,-96.26722222
16792,NJ8,Greenwood Lake,41.12833333,-74.34666667
16793,WI5,Monroe Municipal,42.615,-89.59027778
16795,MN7,Anoka County Blaine,45.145,-93.21027778
16796,EST,Estherville Municipal,43.4075,-94.74638889
16801,P2A,Penns Landing Heliport,39.93722222,-75.14138889
16802,A5K,Paxson Airport,63.02444444,-145.50055556
16803,A5K,Paxson Airport,63.02444444,-145.50055556
16804,AA9,Napaimute Pioneer Airfield,61.53638889,-158.73888889
16805,NE4,Smith Field,40.48194444,-101.81305556
16807,MA6,Hopedale Industrial Park,42.10638889,-71.51
16810,A2L,Isbell Field,34.47361111,-85.72138889
16811,A1L,Cullman Regional Folsom Field,34.26861111,-86.85805556
16812,GA8,Cy Nunnally Memorial,33.7825,-83.69277778
16813,NH4,Moultonborough,43.7675,-71.3875
16815,N4Y,Southampton Heliport,40.84638889,-72.46638889
16816,FL8,Deland Municipal Sidney H Taylor Field,29.06694444,-81.28388889
16817,NV6,Calvada Meadows,36.27194444,-115.99527778
16818,N8K,McGahan Industrial Park,60.72527778,-151.30222222
16819,LA4,False River Regional,30.71833333,-91.47861111
16820,FFL,Fairfield Municipal,41.05583333,-91.98083333
16821,MI7,South Haven Area Regional,42.35138889,-86.25583333
16823,CO6,Central Colorado Regional,38.81416667,-106.12055556
16828,PSQ,Philadelphia Seaplane Base,39.85888889,-75.29972222
16829,LNA,Palm Beach County Park,26.59305556,-80.085
16830,2NY,Sands Point Seaplane Base,40.8275,-73.71694444
16831,3NY,Sebonac,40.89861111,-72.41055556
16832,NYS,New York Skyports Seaplane Base,40.73388889,-73.97277778
16837,AZ7,Colorado City Municipal,36.96,-113.01388889
16838,VA9,Hampton Roads Executive,36.78083333,-76.45138889
16839,HNB,Huntingburg Airport,38.24888889,-86.95277778
16840,1TN,Beech River Regional,35.65638889,-88.19527778
16842,1GA,Atlanta Speedway,33.39,-84.33111111
16843,1CA,Rio Vista Municipal,38.19333333,-121.70361111
16844,2CA,Delano Municipal,35.74555556,-119.23638889
16846,FL9,Lake Wales Municipal,27.89333333,-81.62138889
16847,IL3,Litchfield Municipal,39.1625,-89.67472222
16848,2GA,Camilla Mitchell County,31.21305556,-84.23527778
16849,AIO,Atlantic Municipal,41.40388889,-95.04861111
16850,UT2,A A Helicopters Inc,40.85833333,-111.93472222
16851,NJ9,Cross Keys Airport,39.70555556,-75.03305556
16853,1TX,Moore County,35.8575,-102.01333333
16856,VJI,Virginia Highlands,36.68638889,-82.03472222
16857,SSF,Stinson Municipal,29.33694444,-98.47111111
16860,WI6,Waupaca Municipal,44.33333333,-89.01972222
16861,N1J,Hackettstown Airport,40.82,-74.85527778
16863,N5Y,South Albany,42.56083333,-73.83388889
16865,HDE,Brewster Field,40.45194444,-99.33611111
16867,N6Y,Joseph Y Resnick,41.72888889,-74.37694444
16868,NH5,Hawthorne Feather Airpark,43.06138889,-71.90527778
16869,XWA,Williston Basin International,48.25972222,-103.75055556
16871,CT7,Chester Airport,41.38361111,-72.50583333
16872,LA5,South Lafourche Leonard Miller Jr,29.44111111,-90.26111111
16873,NM2,Spaceport America,32.98944444,-106.96944444
16875,3GA,Early County,31.3975,-84.89472222
16876,SC6,Charleston Executive,32.70055556,-80.00305556
16879,T4X,Llano Municipal,30.78416667,-98.66
16880,3TX,Lancaster Regional,32.5775,-96.7175
16883,N7C,Tri County at Henry Joyner Field,36.2975,-77.17083333
16886,AR4,Delta Regional,35.11999999,-90.82638889
16897,2TX,Brenham Municipal,30.21972222,-96.37444444
16898,2TN,Mark Anton,35.48611111,-84.93111111
16900,4TX,Lajitas International,29.27722222,-103.68583333
16901,2FL,North Palm Beach County Gen Aviation,26.84583333,-80.22222222
16902,BMT,Beaumont Municipal,30.07027778,-94.215
16903,ME8,Eastport Municipal,44.91,-67.01277778
16904,4NY,Johnson Landing Strip,41.81916667,-73.64333333
16905,UT3,Spanish Fork Municipal Woodhouse Field,40.145,-111.66777778
16906,ID3,Sandpoint Airport,48.29944444,-116.56027778
16907,3CA,Garberville Airport,40.08555556,-123.81416667
16908,1WA,Deer Park Airport,47.96138889,-117.43111111
16909,5TX,South Texas International at Edinburg,26.44166667,-98.12222222
16910,LOW,Louisa County Freeman Field,38.00972222,-77.97
16911,ID4,Caldwell Exec,43.64194444,-116.63583333
16913,4GA,Paulding Memorial Hospital Heliport,33.91972221,-84.85277778
16914,4CL,El Mirage Field Adelanto,34.62555556,-117.59833333
16915,MO4,Clinton Regional,38.35472222,-93.67916667
16916,6TX,Real County,29.74555556,-99.76083333
16917,HPY,Baytown Airport,29.78611111,-94.95277778
